"NPI","Resource ID","Name","References List"
"gic-ppo-practrole-9997757561-direct","Endpoint/gic-ppo-practrole-9997757561-direct","Direct address for Carlos Cantú State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990681346-direct","Endpoint/gic-ppo-practrole-9990681346-direct","Direct address for Candie Harvey State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998165055-direct","Endpoint/gic-ppo-practrole-9998165055-direct","Direct address for Carlos Guillen State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997551398-direct","Endpoint/gic-ppo-practrole-9997551398-direct","Direct address for Adan Feil State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995530172-direct","Endpoint/gic-ppo-practrole-9995530172-direct","Direct address for Yong Bogan State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993618359-direct","Endpoint/gic-ppo-practrole-9993618359-direct","Direct address for José Eduardo Alemán State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994227703-direct","Endpoint/gic-ppo-practrole-9994227703-direct","Direct address for Vickey Barrows State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998460483-direct","Endpoint/gic-ppo-practrole-9998460483-direct","Direct address for Simon Bartoletti State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999277542-direct","Endpoint/gic-ppo-practrole-9999277542-direct","Direct address for Rosalba Hoppe State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990783645-direct","Endpoint/gic-ppo-practrole-9990783645-direct","Direct address for Veronique Pacocha State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994429056-direct","Endpoint/gic-ppo-practrole-9994429056-direct","Direct address for Edith Thompson State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991490807-direct","Endpoint/gic-ppo-practrole-9991490807-direct","Direct address for Javier Maggio State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998762122-direct","Endpoint/gic-ppo-practrole-9998762122-direct","Direct address for Saturnina Hickle State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996343305-direct","Endpoint/gic-ppo-practrole-9996343305-direct","Direct address for Spencer Jacobi State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995238286-direct","Endpoint/gic-ppo-practrole-9995238286-direct","Direct address for Madelaine Mann State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993419950-direct","Endpoint/gic-ppo-practrole-9993419950-direct","Direct address for Daron Daugherty State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993318683-direct","Endpoint/gic-ppo-practrole-9993318683-direct","Direct address for Yolande McGlynn State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994727149-direct","Endpoint/gic-ppo-practrole-9994727149-direct","Direct address for Kimberly Leannon State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999075254-direct","Endpoint/gic-ppo-practrole-9999075254-direct","Direct address for Azucena Cormier State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992601860-direct","Endpoint/gic-ppo-practrole-9992601860-direct","Direct address for Bradley Dietrich State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997052703-direct","Endpoint/gic-ppo-practrole-9997052703-direct","Direct address for Brady Terry State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991893433-direct","Endpoint/gic-ppo-practrole-9991893433-direct","Direct address for Nancee Koelpin State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991691475-direct","Endpoint/gic-ppo-practrole-9991691475-direct","Direct address for Maureen Collins State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994722074-direct","Endpoint/gic-ppo-practrole-9994722074-direct","Direct address for José Arteaga State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997355729-direct","Endpoint/gic-ppo-practrole-9997355729-direct","Direct address for Brad Thiel State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996943806-direct","Endpoint/gic-ppo-practrole-9996943806-direct","Direct address for Mateo Treviño State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995737468-direct","Endpoint/gic-ppo-practrole-9995737468-direct","Direct address for Almeta Kilback State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998064011-direct","Endpoint/gic-ppo-practrole-9998064011-direct","Direct address for Dominic Bashirian State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993116686-direct","Endpoint/gic-ppo-practrole-9993116686-direct","Direct address for Duncan Steuber State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998969708-direct","Endpoint/gic-ppo-practrole-9998969708-direct","Direct address for Lucio Kuhlman State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999379659-direct","Endpoint/gic-ppo-practrole-9999379659-direct","Direct address for Cyndi Simonis State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999979804-direct","Endpoint/gic-ppo-practrole-9999979804-direct","Direct address for Víctor Hernádez State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991397327-direct","Endpoint/gic-ppo-practrole-9991397327-direct","Direct address for Jamar D'Amore State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997054998-direct","Endpoint/gic-ppo-practrole-9997054998-direct","Direct address for Hugo Guzmán State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997454652-direct","Endpoint/gic-ppo-practrole-9997454652-direct","Direct address for Camille Gulgowski State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992600573-direct","Endpoint/gic-ppo-practrole-9992600573-direct","Direct address for Clemente Reyna State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992208921-direct","Endpoint/gic-ppo-practrole-9992208921-direct","Direct address for Rolando Grant State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995135781-direct","Endpoint/gic-ppo-practrole-9995135781-direct","Direct address for Jorge Ávalos State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997559052-direct","Endpoint/gic-ppo-practrole-9997559052-direct","Direct address for Sheri Walker State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999676876-direct","Endpoint/gic-ppo-practrole-9999676876-direct","Direct address for Gladys Frami State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995935291-direct","Endpoint/gic-ppo-practrole-9995935291-direct","Direct address for Adam McGlynn State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998862046-direct","Endpoint/gic-ppo-practrole-9998862046-direct","Direct address for Lester Harvey State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999777888-direct","Endpoint/gic-ppo-practrole-9999777888-direct","Direct address for Salvador Alanis State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994721795-direct","Endpoint/gic-ppo-practrole-9994721795-direct","Direct address for Margarito Cremin State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993016953-direct","Endpoint/gic-ppo-practrole-9993016953-direct","Direct address for Ariadna Lozano State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997959610-direct","Endpoint/gic-ppo-practrole-9997959610-direct","Direct address for Raleigh Bergnaum State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992206503-direct","Endpoint/gic-ppo-practrole-9992206503-direct","Direct address for Lindsay Halvorson State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993414266-direct","Endpoint/gic-ppo-practrole-9993414266-direct","Direct address for Olen Wolff State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997258371-direct","Endpoint/gic-ppo-practrole-9997258371-direct","Direct address for Magdalena Alfaro State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996447864-direct","Endpoint/gic-ppo-practrole-9996447864-direct","Direct address for Chase Purdy State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997651055-direct","Endpoint/gic-ppo-practrole-9997651055-direct","Direct address for Shellie Tromp State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999979820-direct","Endpoint/gic-ppo-practrole-9999979820-direct","Direct address for Edna Kohler State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994824804-direct","Endpoint/gic-ppo-practrole-9994824804-direct","Direct address for Rubie Miller State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995535486-direct","Endpoint/gic-ppo-practrole-9995535486-direct","Direct address for Lou Rice State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991598409-direct","Endpoint/gic-ppo-practrole-9991598409-direct","Direct address for Aron McGlynn State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998662407-direct","Endpoint/gic-ppo-practrole-9998662407-direct","Direct address for Sonny Kuhlman State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996844220-direct","Endpoint/gic-ppo-practrole-9996844220-direct","Direct address for Mariano Buckridge State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990484976-direct","Endpoint/gic-ppo-practrole-9990484976-direct","Direct address for Deon Grant State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992801509-direct","Endpoint/gic-ppo-practrole-9992801509-direct","Direct address for Luther Wisoky State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996848528-direct","Endpoint/gic-ppo-practrole-9996848528-direct","Direct address for Diana Martínez State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996245933-direct","Endpoint/gic-ppo-practrole-9996245933-direct","Direct address for Andera Haag State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991696003-direct","Endpoint/gic-ppo-practrole-9991696003-direct","Direct address for Lorenzo Zelaya State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992808124-direct","Endpoint/gic-ppo-practrole-9992808124-direct","Direct address for Juan Abrego State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992106572-direct","Endpoint/gic-ppo-practrole-9992106572-direct","Direct address for Raúl Ontiveros State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999578256-direct","Endpoint/gic-ppo-practrole-9999578256-direct","Direct address for Robbie Boehm State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998363770-direct","Endpoint/gic-ppo-practrole-9998363770-direct","Direct address for Ricardo Jakubowski State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999679268-direct","Endpoint/gic-ppo-practrole-9999679268-direct","Direct address for Fernando Santana State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998469195-direct","Endpoint/gic-ppo-practrole-9998469195-direct","Direct address for Guillermina Crespo State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995339917-direct","Endpoint/gic-ppo-practrole-9995339917-direct","Direct address for Gerard Koepp State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997656617-direct","Endpoint/gic-ppo-practrole-9997656617-direct","Direct address for Luise Eichmann State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992407536-direct","Endpoint/gic-ppo-practrole-9992407536-direct","Direct address for Reinaldo Beer State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998167432-direct","Endpoint/gic-ppo-practrole-9998167432-direct","Direct address for Timoteo Pabón State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999378289-direct","Endpoint/gic-ppo-practrole-9999378289-direct","Direct address for Rosalva Leuschke State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993316620-direct","Endpoint/gic-ppo-practrole-9993316620-direct","Direct address for Hugo Candelaria State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999579205-direct","Endpoint/gic-ppo-practrole-9999579205-direct","Direct address for Launa Ratke State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990282094-direct","Endpoint/gic-ppo-practrole-9990282094-direct","Direct address for Jorge Luis Bétancourt State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998467132-direct","Endpoint/gic-ppo-practrole-9998467132-direct","Direct address for Floyd Boyle State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991397483-direct","Endpoint/gic-ppo-practrole-9991397483-direct","Direct address for Omer Smitham State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995639740-direct","Endpoint/gic-ppo-practrole-9995639740-direct","Direct address for Elwood Herzog State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999678948-direct","Endpoint/gic-ppo-practrole-9999678948-direct","Direct address for Brent Boehm State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992904624-direct","Endpoint/gic-ppo-practrole-9992904624-direct","Direct address for Joaquín Mondragón State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990589301-direct","Endpoint/gic-ppo-practrole-9990589301-direct","Direct address for Ramiro Greenfelder State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997852031-direct","Endpoint/gic-ppo-practrole-9997852031-direct","Direct address for Margarito Schulist State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991094459-direct","Endpoint/gic-ppo-practrole-9991094459-direct","Direct address for Marlena Lubowitz State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996147214-direct","Endpoint/gic-ppo-practrole-9996147214-direct","Direct address for Mattie Gleason State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997454611-direct","Endpoint/gic-ppo-practrole-9997454611-direct","Direct address for Elsa Delarosa State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995438881-direct","Endpoint/gic-ppo-practrole-9995438881-direct","Direct address for Gordon Hilpert State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998467199-direct","Endpoint/gic-ppo-practrole-9998467199-direct","Direct address for Vince Conroy State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992701502-direct","Endpoint/gic-ppo-practrole-9992701502-direct","Direct address for Robbie Gerlach State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993114632-direct","Endpoint/gic-ppo-practrole-9993114632-direct","Direct address for Tamela Schamberger State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999175243-direct","Endpoint/gic-ppo-practrole-9999175243-direct","Direct address for Adolfo Stroman State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990085400-direct","Endpoint/gic-ppo-practrole-9990085400-direct","Direct address for Broderick Carroll State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996548941-direct","Endpoint/gic-ppo-practrole-9996548941-direct","Direct address for Gabriela Ávalos State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997959792-direct","Endpoint/gic-ppo-practrole-9997959792-direct","Direct address for Ty Deckow State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990882305-direct","Endpoint/gic-ppo-practrole-9990882305-direct","Direct address for Jermaine Okuneva State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997651162-direct","Endpoint/gic-ppo-practrole-9997651162-direct","Direct address for Chasity Hirthe State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991296431-direct","Endpoint/gic-ppo-practrole-9991296431-direct","Direct address for Lowell Terry State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993013695-direct","Endpoint/gic-ppo-practrole-9993013695-direct","Direct address for Paris Conroy State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994125727-direct","Endpoint/gic-ppo-practrole-9994125727-direct","Direct address for Sergio Ankunding State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999575799-direct","Endpoint/gic-ppo-practrole-9999575799-direct","Direct address for Chet Christiansen State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991193184-direct","Endpoint/gic-ppo-practrole-9991193184-direct","Direct address for Barbara Almaraz State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997659132-direct","Endpoint/gic-ppo-practrole-9997659132-direct","Direct address for Curt Wolf State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992509545-direct","Endpoint/gic-ppo-practrole-9992509545-direct","Direct address for Caridad Gurule State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996045022-direct","Endpoint/gic-ppo-practrole-9996045022-direct","Direct address for Felipe Valles State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994326809-direct","Endpoint/gic-ppo-practrole-9994326809-direct","Direct address for Juanita Lindgren State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999878859-direct","Endpoint/gic-ppo-practrole-9999878859-direct","Direct address for Jed Franecki State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996741963-direct","Endpoint/gic-ppo-practrole-9996741963-direct","Direct address for Mateo Sánchez State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9994722884-direct","Endpoint/gic-ppo-practrole-9994722884-direct","Direct address for Pete Beier State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995430102-direct","Endpoint/gic-ppo-practrole-9995430102-direct","Direct address for Yuki Wolff State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998161781-direct","Endpoint/gic-ppo-practrole-9998161781-direct","Direct address for Edward Hauck State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996843941-direct","Endpoint/gic-ppo-practrole-9996843941-direct","Direct address for Dewey Collins State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996743209-direct","Endpoint/gic-ppo-practrole-9996743209-direct","Direct address for Felix McKenzie State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997555639-direct","Endpoint/gic-ppo-practrole-9997555639-direct","Direct address for Mervin Mueller State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997752034-direct","Endpoint/gic-ppo-practrole-9997752034-direct","Direct address for Garnet Considine State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993510756-direct","Endpoint/gic-ppo-practrole-9993510756-direct","Direct address for Verónica Cardona State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990782324-direct","Endpoint/gic-ppo-practrole-9990782324-direct","Direct address for Nakita Tromp State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998868761-direct","Endpoint/gic-ppo-practrole-9998868761-direct","Direct address for Leo Fadel State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999171812-direct","Endpoint/gic-ppo-practrole-9999171812-direct","Direct address for Loren Collins State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990181876-direct","Endpoint/gic-ppo-practrole-9990181876-direct","Direct address for Byron Satterfield State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990385092-direct","Endpoint/gic-ppo-practrole-9990385092-direct","Direct address for Wilmer Grant State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992400911-direct","Endpoint/gic-ppo-practrole-9992400911-direct","Direct address for Gordon Ullrich State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9992101110-direct","Endpoint/gic-ppo-practrole-9992101110-direct","Direct address for Casey Okuneva State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993611826-direct","Endpoint/gic-ppo-practrole-9993611826-direct","Direct address for Hosea Emmerich State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997757678-direct","Endpoint/gic-ppo-practrole-9997757678-direct","Direct address for James Rice State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9999872233-direct","Endpoint/gic-ppo-practrole-9999872233-direct","Direct address for Randall Zboncak State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990883535-direct","Endpoint/gic-ppo-practrole-9990883535-direct","Direct address for Monroe Haag State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9998161732-direct","Endpoint/gic-ppo-practrole-9998161732-direct","Direct address for Lee Mante State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991993447-direct","Endpoint/gic-ppo-practrole-9991993447-direct","Direct address for Nicholas Green State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995439095-direct","Endpoint/gic-ppo-practrole-9995439095-direct","Direct address for Alicia Partida State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9997050640-direct","Endpoint/gic-ppo-practrole-9997050640-direct","Direct address for Shawn Wintheiser State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991898150-direct","Endpoint/gic-ppo-practrole-9991898150-direct","Direct address for Gabriel Acevedo State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9993913649-direct","Endpoint/gic-ppo-practrole-9993913649-direct","Direct address for Mónica Santana State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9996247160-direct","Endpoint/gic-ppo-practrole-9996247160-direct","Direct address for Dalton Kulas State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9995832821-direct","Endpoint/gic-ppo-practrole-9995832821-direct","Direct address for Elza Lesch State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990883527-direct","Endpoint/gic-ppo-practrole-9990883527-direct","Direct address for Leticia Macías State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9990388419-direct","Endpoint/gic-ppo-practrole-9990388419-direct","Direct address for Ocie Heidenreich State of Massachusetts Preferred Provider Network Member Role"
"gic-ppo-practrole-9991399745-direct","Endpoint/gic-ppo-practrole-9991399745-direct","Direct address for Ivey Veum State of Massachusetts Preferred Provider Network Member Role"
